id,name,img,artist,genre(s),mc rating,usr rating
/music/254/254,2:54,http://static.metacritic.com/images/products/music/1/a0e93705c4620f5fbce7381dae108d73-98.jpg,2:54,"Pop/Rock,Alternative/Indie Rock,Indie Rock",68,8.3
/music/the-other-i/254,The  Other I,http://static.metacritic.com/images/products/music/9/3740ceafbf1dc25afc778ea7c15c569c-98.jpg,2:54,"Pop/Rock,Alternative/Indie Rock,Hard Rock",69,
/music/plays-music/333,Plays Music,http://static.metacritic.com/images/products/music/9/412a248474d412306f1954bbc52fae0c-98.jpg,33.3,"Indie,Rock,Instrumental",51,
/music/the-hard-way/213,The Hard Way,http://static.metacritic.com/images/products/music/4/8e6354b99ee17d1a0a780219429fb670-98.jpg,213,Rap,56,8
/music/dont-tread-on-me/311,Don't Tread On Me,http://static.metacritic.com/images/products/music/5/9c941f96d04544750d85f60bdc4d5672-98.jpg,311,"Rock,Alternative",51,6.1
/music/universal-pulse/311,Universal Pulse,http://static.metacritic.com/images/products/music/7/4e6bdbc2aacc01081585928738979947-98.jpg,311,"Rap,Rap-Metal,Pop/Rock",57,5.8
/music/stereolithic/311,Stereolithic,http://static.metacritic.com/images/products/music/5/a90be4ee56dc3b0565e9dc03c6c804da-98.jpg,311,"Pop/Rock,Alternative/Indie Rock,Rap-Rock",61,
/music/unbalance/2562,Unbalance,http://static.metacritic.com/images/products/music/2/8d5db99420c932a012712ad05daf4894-98.jpg,2562,Electronic,75,
/music/fever-2010/2562,Fever,http://static.metacritic.com/images/products/music/8/dc45bbe5f7395f51d5622293896366ff-98.jpg,2562,"Electronic,Club/Dance",79,
/music/me-giuliani-down-by-the-school-yard-a-true-story-ep/!!!-chik-chik-chik,Me & Giuliani Down By the School Yard (A True Story) [EP],http://static.metacritic.com/images/products/music/5/9cb2b8e03ac8fd5a64b24be0af8ed3b9-98.jpg,!!! [Chik Chik Chik],"Indie,Rock,Dance",83,6.3
/music/louden-up-now/!!!-chik-chik-chik,Louden Up Now,http://static.metacritic.com/images/products/music/6/45b229205cf359c843f75c60e3bf3366-98.jpg,!!! [Chik Chik Chik],"Indie,Rock",75,8.6
/music/myth-takes/!!!-chik-chik-chik,Myth Takes,http://static.metacritic.com/images/products/music/5/c9e038852d71e898b2136f68ae2a5f7a-98.jpg,!!! [Chik Chik Chik],"Indie,Rock,Dance",76,8.1
/music/strange-weather-isnt-it/!!!-chik-chik-chik,"Strange Weather, Isn't It?",http://static.metacritic.com/images/products/music/3/2be542ab8eaf86de5401d0ed93efd84d-98.jpg,!!! [Chik Chik Chik],"Dance,Pop/Rock,Alternative/Indie Rock",67,7.5
/music/thr!!!er/!!!-chik-chik-chik,Thr!!!er,http://static.metacritic.com/images/products/music/8/d8e95a6a8e1fc4baa702f540b8d418ab-98.jpg,!!! [Chik Chik Chik],"Electronic,Pop/Rock,Alternative/Indie Rock",71,8.1
/music/as-if/!!!-chik-chik-chik,As If,http://static.metacritic.com/images/products/music/6/bd9d84c78c25c69a7823c6ed44793a17-98.jpg,!!! [Chik Chik Chik],"Electronic,Pop/Rock,Alternative/Indie Rock",74,8
/music/shake-the-shudder/!!!-chik-chik-chik,Shake the Shudder,http://static.metacritic.com/images/products/music/5/2e386709883de4c38d96d92c256c93f8-98.jpg,!!! [Chik Chik Chik],"Pop/Rock,Alternative/Indie Rock,Indie Electronic",65,7
/music/source-tags-codes/and-you-will-know-us-by-the-trail-of-dead,Source Tags & Codes,http://static.metacritic.com/images/products/music/4/a741944df1385303ebfff1d801ce19ba-98.jpg,...And You Will Know Us by the Trail of Dead,"Indie,Rock",85,8.9
/music/the-secret-of-elenas-tomb-ep/and-you-will-know-us-by-the-trail-of-dead,The Secret Of Elena's Tomb [EP],http://static.metacritic.com/images/products/music/9/69fdd9ffc94a935e641b97d134bbee86-98.jpg,...And You Will Know Us by the Trail of Dead,"Indie,Rock",76,
/music/worlds-apart/and-you-will-know-us-by-the-trail-of-dead,World's Apart,http://static.metacritic.com/images/products/music/8/1aa22d47df339a6925a435325c337154-98.jpg,...And You Will Know Us by the Trail of Dead,"Indie,Rock",67,8
/music/so-divided/and-you-will-know-us-by-the-trail-of-dead,So Divided,http://static.metacritic.com/images/products/music/2/a2a81bff07ead4469ba51907ce39fda6-98.jpg,...And You Will Know Us by the Trail of Dead,"Indie,Rock",68,7.5
/music/festival-thyme-ep/and-you-will-know-us-by-the-trail-of-dead,Festival Thyme [EP],http://static.metacritic.com/images/products/music/1/11fbe22ed447937700e4aad8e061ea7c-98.jpg,...And You Will Know Us by the Trail of Dead,"Indie,Rock",67,8.5
/music/the-century-of-self/and-you-will-know-us-by-the-trail-of-dead,The Century Of Self,http://static.metacritic.com/images/products/music/7/a6074db3805d78ad9eb8c492fddd80f7-98.jpg,...And You Will Know Us by the Trail of Dead,Rock,68,8.4
/music/tao-of-the-dead/and-you-will-know-us-by-the-trail-of-dead,Tao of the Dead,http://static.metacritic.com/images/products/music/6/dfae0dfbe31af4798142987a338d87ef-98.jpg,...And You Will Know Us by the Trail of Dead,"Pop/Rock,Alternative/Indie Rock,Alternative Pop/Rock",73,7.5
/music/lost-songs/and-you-will-know-us-by-the-trail-of-dead,Lost Songs,http://static.metacritic.com/images/products/music/0/4adf0a62e1ae5f68482ae9a8dac4e713-98.jpg,...And You Will Know Us by the Trail of Dead,"Pop/Rock,Alternative/Indie Rock,Alternative Pop/Rock",79,8.3
/music/ix/and-you-will-know-us-by-the-trail-of-dead,IX,http://static.metacritic.com/images/products/music/8/aa07de50e3de8e824df1dba96b8e2125-98.jpg,...And You Will Know Us by the Trail of Dead,Pop/Rock,74,8.8
/music/two-parts-viper/68,Two Parts Viper,http://static.metacritic.com/images/products/music/9/5e340f23f01b2ccde527682e7756a9a6-98.jpg,'68,Pop/Rock,92,
/music/a-commemorative-single-for-tiki-oasis-11/lushy,A  Commemorative Single For Tiki Oasis 11,http://static.metacritic.com/images/products/music/53w-release.jpg,"""Herb""",Pop/Rock,,
/music/when-your-heart-stops-beating/+44,When Your Heart Stops Beating,http://static.metacritic.com/images/products/music/4/00d14fd654833b9fc228e8284b73820d-98.jpg,(+44),"Rock,Alternative",60,8.2
/music/rocket/sandy-alex-g,Rocket,http://static.metacritic.com/images/products/music/6/17eb5054e63a9245048dfcdb05d33583-98.jpg,(Sandy) Alex G,"Pop/Rock,Alternative/Indie Rock",82,8.1
/music/celebrity/nsync,Celebrity,http://static.metacritic.com/images/products/music/4/1fc08c35c8bcb2db43d879236a3a61bc-98.jpg,*NSYNC,Pop,65,8.6
/music/lets-build-a-fire/+-,Let's Build A Fire,http://static.metacritic.com/images/products/music/5/0ccdd6041567f2ced2e2caf7a6c8a4af-98.jpg,+/-,"Indie,Rock",75,8
/music/jumping-the-tracks/+-,Jumping the Tracks,http://static.metacritic.com/images/products/music/5/88c02f8c88bf346e7d8f1d0eec0e6206-98.jpg,+/-,"Pop/Rock,Alternative/Indie Rock,Indie Rock",73,
/music/twice-told-tales/10000-maniacs,Twice Told Tales,http://static.metacritic.com/images/products/music/8/dce35789b5da8ad28a1d6300c65b097d-98.jpg,"10,000 Maniacs","Pop/Rock,Adult Alternative,Alternative/Indie Rock",57,
/music/tenology-boxset/10cc,Tenology [Boxset],http://static.metacritic.com/images/products/music/7/fd95d97fdc4dc7156c9410278d7a9294-98.jpg,10cc,"Pop/Rock,Contemporary Pop/Rock,Album Rock",79,
/music/120-days-vol-2/120-days,"120 Days, Vol. 2",http://static.metacritic.com/images/products/music/3/cdec728efe51886268a367c576afec01-98.jpg,120 Days,"Electronic,Pop/Rock",53,
/music/13-god/13-god,13 & God,http://static.metacritic.com/images/products/music/9/bfacc0361ef24d5ae86a2b6b2c5e9afd-98.jpg,13 & God,"Indie,Rock,Electronic",80,7.9
/music/own-your-ghost/13-god,Own Your Ghost,http://static.metacritic.com/images/products/music/2/6893cee67f313b48ac9b92284b360178-98.jpg,13 & God,"Electronic,Pop/Rock,Alternative/Indie Rock",74,
/music/secret-south/16-horsepower,Secret South,http://static.metacritic.com/images/products/music/1/739ea2266f9cd6c1f7868e81454c4ef7-98.jpg,16 Horsepower,"Indie,Rock,Alternative",82,
/music/folklore/16-horsepower,Folklore,http://static.metacritic.com/images/products/music/4/2f640103c6cb71542f8119330694ff8e-98.jpg,16 Horsepower,"Indie,Rock,Alt-Country",82,8
/music/cookies/1990s,Cookies,http://static.metacritic.com/images/products/music/4/fcf63a94a309167e2ea101d16dc2acf8-98.jpg,1990s,"Indie,Rock",74,8.7
/music/kicks/1990s,Kicks,http://static.metacritic.com/images/products/music/1/c0819132500ed8a31d04f2a1527ee1bf-98.jpg,1990s,"Indie,Rock",65,8.8
/music/based-on-a-tru-story/2-chainz,Based on a T.R.U. Story,http://static.metacritic.com/images/products/music/5/9c028a127dd7f256e74372d6d184e562-98.jpg,2 Chainz,"Gangsta Rap,Southern Rap",55,4.8
/music/boats-ii-metime/2-chainz,B.O.A.T.S. II: #METIME,http://static.metacritic.com/images/products/music/7/0fcbfc5e8174f304d4613f678198a469-98.jpg,2 Chainz,"Southern Rap,Hardcore Rap",67,5.3
/music/freebase-ep/2-chainz,Freebase [EP],http://static.metacritic.com/images/products/music/0/1da5a516ce96b554a32b92912338f35b-98.jpg,2 Chainz,Rap,75,8.9
/music/collegrove/2-chainz,Collegrove,http://static.metacritic.com/images/products/music/9/b5f1ba106bffdf2e2e30a4c9192177b4-98.jpg,2 Chainz,Rap,66,7.2
/music/champions/kanye-west,Champions,http://static.metacritic.com/images/products/music/53w-release.jpg,2 Chainz,Rap,,
/music/pretty-girls-like-trap-music/2-chainz,Pretty Girls Like Trap Music,http://static.metacritic.com/images/products/music/3/f6e38f1d26c8c4325f03802aa007a8df-98.jpg,2 Chainz,"Rap,Pop/Rock,Southern Rap",82,7.3
/music/200-years/200-years,200 Years,http://static.metacritic.com/images/products/music/5/0c588cf5990b25b6fbd9edafc3a4e246-98.jpg,200 Years,"Pop/Rock,Adult Alternative,Alternative/Indie Rock",59,
/music/savage-mode/metro-boomin,Savage Mode,http://static.metacritic.com/images/products/music/53w-release.jpg,21 Savage,"Rap,Southern Rap,Contemporary Rap",,
/music/issa-album/21-savage,Issa Album,http://static.metacritic.com/images/products/music/3/9df6d564ea82fb1eab308a14ea25db9b-98.jpg,21 Savage,Rap,70,5.4
/music/without-warning/21-savage,Without Warning,http://static.metacritic.com/images/products/music/6/d9f39fa0c3a881382da8291601aba928-98.jpg,21 Savage,Rap,78,7.1
/music/22-20s/22-20s,22-20s,http://static.metacritic.com/images/products/music/1/cdc2dcd16fc7a9ea8b89ccb9ea2a3541-98.jpg,22-20s,"Indie,Rock",61,7.9
/music/beyond-time-william-turnbull/23-skidoo,Beyond Time: William Turnbull,http://static.metacritic.com/images/products/music/7/dc220e0a6fba9b16a0a7939e6951bb5e-98.jpg,23 Skidoo,"Pop/Rock,Soundtracks,Stage & Screen",70,
/music/ost/24-hour-party-people,OST,http://static.metacritic.com/images/products/music/8/bc83e879821e1c2dc0061175fe6213c9-98.jpg,24 Hour Party People,"Rock,Dance,Alternative",86,8.5
/music/until-the-end-of-time/2pac,Until The End Of Time,http://static.metacritic.com/images/products/music/8/2d208745cd22a4c378ee25071fcbb352-98.jpg,2Pac,Rap,51,8.8
/music/3-doors-down/3-doors-down,3 Doors Down,http://static.metacritic.com/images/products/music/6/2dee426849aa2196a14cb4dcea2d7c31-98.jpg,3 Doors Down,"Rock,Alternative",55,7.8
/music/time-of-my-life/3-doors-down,Time of My Life,http://static.metacritic.com/images/products/music/4/cb3d38da45e2101f93a48a17ecfac91a-98.jpg,3 Doors Down,"Alternative/Indie Rock,Alternative Pop/Rock,Post-Grunge",49,6.8
/music/us-and-the-night/3-doors-down,Us and the Night,http://static.metacritic.com/images/products/music/4/8331fdaabc884a211e510f446e401b18-98.jpg,3 Doors Down,"Pop/Rock,Alternative/Indie Rock,Contemporary Pop/Rock",51,6.6
/music/worried-well/31knots,Worried Well,http://static.metacritic.com/images/products/music/8/51c0177739fb110e3fa324ed7e5186fb-98.jpg,31Knots,"Rock,Alternative",60,6.8
/music/streets-of-gold/3oh!3,Streets Of Gold,http://static.metacritic.com/images/products/music/9/f99ae1ad6c2a890e540199b67670f9e3-98.jpg,3OH!3,Rock,48,3.8
/music/omens/3oh!3,Omens,http://static.metacritic.com/images/products/music/7/53030968e9824862de4f0938387e4c2c-98.jpg,3OH!3,"Pop,Rap,Pop/Rock",55,4.8
/music/5-seconds-of-summer/5-seconds-of-summer,5 Seconds of Summer,http://static.metacritic.com/images/products/music/1/f8f071da9aecf11510d45354e18260a0-98.jpg,5 Seconds of Summer,"Pop,Pop/Rock,Teen Pop",65,5.2
/music/sounds-good-feels-good/5-seconds-of-summer,Sounds Good Feels Good,http://static.metacritic.com/images/products/music/0/40a71b7042bd35717974357f249709ff-98.jpg,5 Seconds of Summer,"Pop,Pop/Rock,Teen Pop",67,7
/music/get-rich-or-die-tryin/50-cent,Get Rich Or Die Tryin',http://static.metacritic.com/images/products/music/9/1a338c02523bda89c2a2a4bbd6d6b593-98.jpg,50 Cent,Rap,73,8.3
/music/the-massacre/50-cent,The Massacre,http://static.metacritic.com/images/products/music/8/0e3c20ce8bbe0b72dac800ea57727063-98.jpg,50 Cent,Rap,66,5.3
/music/curtis/50-cent,Curtis,http://static.metacritic.com/images/products/music/1/27a83eb7fd62b761e0c8d53e553c5f3b-98.jpg,50 Cent,Rap,58,3.8
/music/before-i-self-destruct/50-cent,Before I Self Destruct,http://static.metacritic.com/images/products/music/1/9d4161599fdbbda195fa479b2f33db9a-98.jpg,50 Cent,Rap,62,7
/music/animal-ambition-an-untamed-desire-to-win/50-cent,Animal Ambition: An Untamed Desire to Win,http://static.metacritic.com/images/products/music/2/d7e5c439eb16eabdd0aa942de8dbf33a-98.jpg,50 Cent,"Rap,Pop/Rock",53,5.9
/music/golden-ocean/50-foot-wave,Golden Ocean,http://static.metacritic.com/images/products/music/4/4f96575f732d5d56fc6361e0215d0345-98.jpg,50 Foot Wave,"Indie,Rock",76,8.5
/music/wild-light/65daysofstatic,Wild Light,http://static.metacritic.com/images/products/music/5/087ea38f20774c420e414295ea9a8341-98.jpg,65daysofstatic,"Pop/Rock,Alternative/Indie Rock",82,7.6
/music/no-mans-sky-music-for-an-infinite-universe-original-video-game-soundtrack/65daysofstatic,No Man's Sky: Music for an Infinite Universe [Original Video Game Soundtrack],http://static.metacritic.com/images/products/music/3/be8742df96687e14fd9fbd7a9662ce12-98.jpg,65daysofstatic,"Soundtracks,Stage & Screen,Video Game Music",81,8.2
/music/7-days-of-funk/7-days-of-funk,7 Days of Funk,http://static.metacritic.com/images/products/music/8/bb632323dfaf9691af9b69b399863f26-98.jpg,7 Days of Funk,"Rap,R&B,Soul",74,7.3
/music/the-sun-came-out/7-worlds-collide,The Sun Came Out,http://static.metacritic.com/images/products/music/4/f9f68636aacfb1ed1124e9ef3b5f9102-98.jpg,7 Worlds Collide,"Rock,Alternative",73,
/music/woodmetalplasticpatternrhythmrock/75-dollar-bill,Wood/Metal/Plastic/Pattern/Rhythm/Rock,http://static.metacritic.com/images/products/music/9/b9eb0dfc2eccf7cd84819e1607bf51a8-98.jpg,75 Dollar Bill,Pop/Rock,90,
/music/weekends-of-sound/764-hero,Weekends of Sound,http://static.metacritic.com/images/products/music/7/2ba830585705bee4cf264320d2468e67-98.jpg,764-Hero,"Indie,Rock,Alternative",,
/music/nobody-knows-this-is-everywhere/764-hero,Nobody Knows This Is Everywhere,http://static.metacritic.com/images/products/music/7/c95deb87d869db1b3d89953692fb2173-98.jpg,764-Hero,"Indie,Rock",74,
/music/czarface/inspectah-deck,Czarface,http://static.metacritic.com/images/products/music/3/2cb0b15aa09dadee48e96a00add91a47-98.jpg,7L,"Rap,Pop/Rock",77,8.2
/music/ost/8-mile-eminem,OST,http://static.metacritic.com/images/products/music/6/9096f97ceb4ac1c8295b610e761e10cc-98.jpg,8 Mile (Eminem),"Rap,Soundtrack",74,8.1
/music/panda-park/90-day-men,Panda Park,http://static.metacritic.com/images/products/music/6/17a65b19ef541791945f878250d0a8c8-98.jpg,90 Day Men,"Indie,Rock",82,
/music/revelation/98-degrees,Revelation,http://static.metacritic.com/images/products/music/6/d6e00767f3878ea1366c049a4605e365-98.jpg,98 Degrees,Pop,57,
/music/tincian/9bach,Tincian,http://static.metacritic.com/images/products/music/1/d1261b8431c318e264125b0024b6c5b6-98.jpg,9Bach,International,80,
/music/anian/9bach,Anian,http://static.metacritic.com/images/products/music/8/78eac8c427af93834b6f32aa1a4b76f9-98.jpg,9Bach,"Pop/Rock,International",68,
/music/the-wonder-years/9th-wonder,The Wonder Years,http://static.metacritic.com/images/products/music/1/93fba1aa22e303461bfcb119384fa966-98.jpg,9th Wonder,,87,7
/music/the-solution/9th-wonder,The Solution,http://static.metacritic.com/images/products/music/0/5b028a5a2ca796c828afe4a463b8b99c-98.jpg,9th Wonder,Rap,73,
/music/the-formula/9th-wonder-buckshot,The Formula,http://static.metacritic.com/images/products/music/2/7723bb83f7895eabab2536a0a83a1bef-98.jpg,9th Wonder & Buckshot,Rap,68,
/music/colonia/a-camp,Colonia,http://static.metacritic.com/images/products/music/0/c7743bc7aac0ee4c37ce422ac12fbc2e-98.jpg,A Camp,"Indie,Rock,Pop",64,8
/music/call-it-blazing/a-classic-education,Call It Blazing,http://static.metacritic.com/images/products/music/6/c72546976454dc6c25c317bf8d557ee6-98.jpg,A Classic Education,"Pop/Rock,Alternative/Indie Rock,Indie Rock",81,
/music/common-courtesy/a-day-to-remember,Common Courtesy,http://static.metacritic.com/images/products/music/4/b6dd589df1d83a3cbf6e54a8280aabec-98.jpg,A Day to Remember,Pop/Rock,80,8.3
/music/bad-vibrations/a-day-to-remember,Bad Vibrations,http://static.metacritic.com/images/products/music/6/b50da902a995f85f24eb428525688918-98.jpg,A Day to Remember,Pop/Rock,81,7.6
/music/pines/a-fine-frenzy,Pines,http://static.metacritic.com/images/products/music/8/e7e72d152cfe036b69c215ee5de7b65c-98.jpg,A Fine Frenzy,"Pop/Rock,Adult Alternative,Alternative/Indie Rock",66,
/music/pile/a-giant-dog,Pile,http://static.metacritic.com/images/products/music/3/95e8205000f0b941be76897e0a792fd9-98.jpg,A Giant Dog,"Pop/Rock,Alternative/Indie Rock,Indie Rock",78,
/music/toy/a-giant-dog,Toy,http://static.metacritic.com/images/products/music/9/1c2eef30d7d01e3946f15f96059eab88-98.jpg,A Giant Dog,"Pop/Rock,Alternative/Indie Rock,Alternative Pop/Rock",78,
/music/feathers-wet-under-the-moon/a-grave-with-no-name,"Feathers Wet, Under the Moon",http://static.metacritic.com/images/products/music/53w-release.jpg,A Grave with No Name,"Pop/Rock,Alternative/Indie Rock,Alternative Pop/Rock",,
/music/wooden-mask/a-grave-with-no-name,Wooden Mask,http://static.metacritic.com/images/products/music/0/5d7c8ff053e7b10b3c4cd1ced77a9233-98.jpg,A Grave with No Name,Pop/Rock,70,
/music/passover/a-grave-with-no-name,Passover,http://static.metacritic.com/images/products/music/0/481b3a5c687cffda6a36198b373acee1-98.jpg,A Grave with No Name,"Folk,Pop/Rock",65,
/music/youre-always-on-my-mind/a-great-big-pile-of-leaves,You're Always on My Mind,http://static.metacritic.com/images/products/music/7/25c607c125378105d81b109c7ea3ab7a-98.jpg,A Great Big Pile of Leaves,Pop/Rock,72,
/music/a-gun-called-tension/a-gun-called-tension,A Gun Called Tension,http://static.metacritic.com/images/products/music/9/d4ebbd8f3e2a0acd3da9d99e191cb429-98.jpg,A Gun Called Tension,"Indie,Rock,Rap",71,
/music/essence/a-guy-called-gerald,Essence,http://static.metacritic.com/images/products/music/8/3fddad949877acb5fe2a8d9e7a1bb0a5-98.jpg,A Guy Called Gerald,Electronic,76,
/music/darkness-at-noon/a-hawk-and-a-hacksaw,Darkness At Noon,http://static.metacritic.com/images/products/music/1/84f7b44241fd653693cbab0d2d339ab7-98.jpg,A Hawk and a Hacksaw,"Indie,Rock",73,
/music/the-way-the-wind-blows/a-hawk-and-a-hacksaw,The Way The Wind Blows,http://static.metacritic.com/images/products/music/5/b62ffd9e9d2a3bf6c5a1c8bee335fffa-98.jpg,A Hawk and a Hacksaw,"Indie,Rock",80,8.8
/music/cervantine/a-hawk-and-a-hacksaw,Cervantine,http://static.metacritic.com/images/products/music/8/cebe1e55b6720b377fbde7da429cdd70-98.jpg,A Hawk and a Hacksaw,"Pop/Rock,Alternative/Indie Rock,Alternative Pop/Rock",81,
/music/you-have-already-gone-to-the-other-world/a-hawk-and-a-hacksaw,You Have Already Gone to the Other World,http://static.metacritic.com/images/products/music/6/e4cad8cc813851c41829f6f44fba2a5f-98.jpg,A Hawk and a Hacksaw,"Pop/Rock,Alternative/Indie Rock,Experimental Rock",74,
/music/and-hell-will-follow-me/a-pale-horse-named-death,And Hell Will Follow Me,http://static.metacritic.com/images/products/music/5/5e8afff4ac25931e40ed5de007594f25-98.jpg,A Pale Horse Named Death,"Pop/Rock,Alternative Metal,Heavy Metal",,
/music/thirteenth-step/a-perfect-circle,Thirteenth Step,http://static.metacritic.com/images/products/music/1/ac673787d3be57aec5efa06e564c94b0-98.jpg,A Perfect Circle,Rock,74,9
/music/emotive/a-perfect-circle,eMOTIVe,http://static.metacritic.com/images/products/music/5/ae9d1cd4d933408ed8fda0086a939e4f-98.jpg,A Perfect Circle,"Rock,Alternative",62,6.6
/music/a-place-to-bury-strangers/a-place-to-bury-strangers,A Place To Bury Strangers,http://static.metacritic.com/images/products/music/3/6357c12085b19000b3311854be5dd3dc-98.jpg,A Place to Bury Strangers,"Indie,Rock",80,8.7
/music/exploding-head/a-place-to-bury-strangers,Exploding Head,http://static.metacritic.com/images/products/music/2/c5d1f6e748671d513eb327248da2f13c-98.jpg,A Place to Bury Strangers,"Indie,Rock",79,9
/music/onwards-to-the-wall-ep/a-place-to-bury-strangers,Onwards to the Wall [EP],http://static.metacritic.com/images/products/music/0/1ad35d719a7cd2e8e54f2f68c3cc2d50-98.jpg,A Place to Bury Strangers,"Pop/Rock,Alternative/Indie Rock,Alternative Pop/Rock",75,6.6
/music/worship/a-place-to-bury-strangers,Worship,http://static.metacritic.com/images/products/music/4/f70b5228473462c9c42d6bd4f1c5561f-98.jpg,A Place to Bury Strangers,"Pop/Rock,Alternative/Indie Rock,Alternative Pop/Rock",69,7.7
/music/transfixiation/a-place-to-bury-strangers,Transfixiation,http://static.metacritic.com/images/products/music/9/fa1b4a19ec72d92ac240b2d939b61a7f-98.jpg,A Place to Bury Strangers,"Pop/Rock,Alternative/Indie Rock",65,7.1
/music/elasticity/a-sagittariun,Elasticity,http://static.metacritic.com/images/products/music/8/6ca0ae598c093b13305f744b0fac3545-98.jpg,A Sagittariun,"Electronic,House,Techno",76,
/music/ashes-grammar/a-sunny-day-in-glasgow,Ashes Grammar,http://static.metacritic.com/images/products/music/6/9382c25a1458bd5c5e680bb8b7c58d88-98.jpg,A Sunny Day in Glasgow,"Indie,Rock",77,8.3
/music/nitetime-rainbows-ep/a-sunny-day-in-glasgow,Nitetime Rainbows [EP],http://static.metacritic.com/images/products/music/3/54c8bcdd374041cb9496e37241170ce9-98.jpg,A Sunny Day in Glasgow,"Indie,Rock",70,
/music/autumn-again/a-sunny-day-in-glasgow,"Autumn, Again",http://static.metacritic.com/images/products/music/4/1127fb7df0419c0094ebcf279c4a0b5b-98.jpg,A Sunny Day in Glasgow,"Pop/Rock,Alternative/Indie Rock,Alternative Pop/Rock",58,8.5
/music/sea-when-absent/a-sunny-day-in-glasgow,Sea When Absent,http://static.metacritic.com/images/products/music/3/796e2967464066cf5e14178ec1480905-98.jpg,A Sunny Day in Glasgow,"Pop/Rock,Alternative/Indie Rock,Dream Pop",82,8.2
/music/we-got-it-from-herethank-you-4-your-service/a-tribe-called-quest,We Got It From Here...Thank You 4 Your Service,http://static.metacritic.com/images/products/music/2/ae1e1a1e8844d333145dd328a9e2b456-98.jpg,A Tribe Called Quest,"Rap,East Coast Rap,Jazz-Rap",91,8.9
/music/partycrasher/a-wilhelm-scream,Partycrasher,http://static.metacritic.com/images/products/music/3/ada7852add1f5ba6bad53855cf3b0326-98.jpg,A Wilhelm Scream,"Punk,Pop/Rock",86,
/music/a-winged-victory-for-the-sullen/a-winged-victory-for-the-sullen,A Winged Victory for the Sullen,http://static.metacritic.com/images/products/music/2/bca4b4e0b187970c81fbf17c0edfe0bf-98.jpg,A Winged Victory for the Sullen,"Pop/Rock,Alternative/Indie Rock,Alternative Pop/Rock",83,
/music/atomos/a-winged-victory-for-the-sullen,Atomos,http://static.metacritic.com/images/products/music/5/0978bba1e9cbb5d18fa46bcfc3bffeef-98.jpg,A Winged Victory for the Sullen,"Ambient,Pop/Rock,Post-Rock",81,7.5
/music/iris-original-motion-picture-soundtrack/a-winged-victory-for-the-sullen,Iris [Original Motion Picture Soundtrack],http://static.metacritic.com/images/products/music/4/2d5d708b62c00923a48369ed9ee2b9fb-98.jpg,A Winged Victory for the Sullen,Electronic,74,
/music/foot-of-the-mountain/a-ha,Foot Of The Mountain,http://static.metacritic.com/images/products/music/5/eaa1abd95668f9b851603d33d013baf7-98.jpg,a-ha,"Rock,Pop",61,8.4
/music/the-gospel/rabrot,The Gospel,http://static.metacritic.com/images/products/music/2/46659f4a3bd4ccb9fdf3f0450819c742-98.jpg,ÌÉrabrot,"Pop/Rock,Alternative/Indie Rock",82,
/music/the-gospel/rabrot,The Gospel,http://static.metacritic.com/images/products/music/2/46659f4a3bd4ccb9fdf3f0450819c742-98.jpg,ÌÉrabrot,"Pop/Rock,Alternative/Indie Rock",82,
/music/when-the-devils-loose/aa-bondy,When The Devil's Loose,http://static.metacritic.com/images/products/music/3/a26c63cb64ce546c5b30c6317c8dd9f0-98.jpg,A.A. Bondy,Folk,75,8.5
/music/believers/aa-bondy,Believers,http://static.metacritic.com/images/products/music/8/0ca66caef6ba903c1da29ee595f3e931-98.jpg,A.A. Bondy,"Pop/Rock,Adult Alternative,Alternative/Indie Rock",80,7.8
/music/the-slow-wonder/ac-newman,The Slow Wonder,http://static.metacritic.com/images/products/music/4/665d60d2d8bba3917d5f6cae7c2fc484-98.jpg,A.C. Newman,"Indie,Rock",80,8.6
/music/get-guilty/ac-newman,Get Guilty,http://static.metacritic.com/images/products/music/4/6f58e5e244df1d2d8fd870cc022e1b8f-98.jpg,A.C. Newman,"Indie,Rock",73,7.2
/music/shut-down-the-streets/ac-newman,Shut Down The Streets,http://static.metacritic.com/images/products/music/9/2d1a2b7e93ed50f4fcff67b64c315115-98.jpg,A.C. Newman,"Pop/Rock,Alternative/Indie Rock",74,8.4
/music/are-weapons/are-weapons,A.R.E. Weapons,http://static.metacritic.com/images/products/music/2/e0569244dcbce270d46285ccd17fff74-98.jpg,A.R.E. Weapons,"Indie,Rock",64,7.6
/music/innundir-skinni/lof-arnalds,Innundir Skinni,http://static.metacritic.com/images/products/music/1/8a7edb750b2fd99054d3cc5b648e95aa-98.jpg,ÌÒlÌ¦f Arnalds,"Folk,Pop/Rock,Alternative/Indie Rock",74,
/music/sudden-elevation/lof-arnalds,Sudden Elevation,http://static.metacritic.com/images/products/music/1/b180a46f53b6e4308bc23f38cd9c6b14-98.jpg,ÌÒlÌ¦f Arnalds,"Pop/Rock,Alternative/Indie Rock,Indie Pop",70,
/music/palme/lof-arnalds,Palme,http://static.metacritic.com/images/products/music/5/170bff97fd0f3e986eb9157e194d69b8-98.jpg,ÌÒlÌ¦f Arnalds,"Pop/Rock,Alternative/Indie Rock,Indie Pop",75,
/music/innundir-skinni/lof-arnalds,Innundir Skinni,http://static.metacritic.com/images/products/music/1/8a7edb750b2fd99054d3cc5b648e95aa-98.jpg,ÌÒlÌ¦f Arnalds,"Folk,Pop/Rock,Alternative/Indie Rock",74,
